name,address,subtitle,outputaddress,gcj02_lng,gcj02_lat,wgs84_lng,wgs84_lat
上海复旦皇冠假日酒店,邯郸路199号 ，近国权路(复旦大学正门斜对面，4008825398 订房热线),总签到1992人  上海市  五星级宾馆,nan,nan,nan,nan,nan
上海师范大学(奉贤校区),海思路100号,月签到12人  上海市  高校,上海市奉贤区海思路100号,121.516162,30.836882,121.51182161222293,30.839169152198505
上海天地软件园,中江路879号,总签到2261人  上海市  产业园区,上海市普陀区中江路879号,121.390677,31.234138,121.38602853251435,31.235974390948403
上海凯宾斯基大酒店,陆家嘴环路1288号,月签到39人  上海市  五星级宾馆,上海市浦东新区陆家嘴环路1288号,121.503821,31.242189,121.49940257205638,31.244213955974107
香港广场·北座,淮海中路282号,总签到5087人  上海市  商场,上海市徐汇区上海市淮海中路,121.451644,31.213458,121.44705819136178,31.21535450359286
金沙缘圆宝邸,金园一路1359弄1~69号,总签到685人  上海市  住宅,上海市嘉定区金园一路1359弄1-69号,121.31648,31.242182,121.31196222715465,31.244125851999048
娄山关路(地铁站),15号线;2号线,总签到1405人  上海市  地铁站,上海市,121.473667,31.230525,121.46914382245424,31.232467114772554
纯K(浙江路店),浙江南路68号(宁海东路路口),总签到5272人  上海市  KTV,上海市黄浦区浙江南路68号,121.4819,31.229301,121.47740453753454,31.231266750653447
河滨城市花园,曹路镇顾唐路138弄(顾唐路地铁站3号口步行360米),总签到882人  上海市  楼宇,上海市浦东新区曹路镇顾唐路138弄,121.656482,31.26336,121.65221881533444,31.265484832835714
上海广场,淮海中路138号(大世界地铁站3号口步行150米),月签到11人  上海市  楼宇,上海市黄浦区淮海中路138号大世界(地铁站)3号口,121.479191,31.22675,121.47468650989326,31.228709211992037
春申景城湖滨晨韵,莲花南路1111弄,总签到788人  上海市  住宅,上海市闵行区莲花南路1111弄,121.412026,31.106332,121.40738796885421,31.108232655638687
南江苑,杨高南路3288弄1~105号,总签到637人  上海市  楼宇,上海市浦东新区杨高南路3288弄1-105号,121.518998,31.168609,121.51463972895114,31.170714233123547
世纪新城,滨湖路585弄,总签到640人  上海市  住宅,上海市松江区滨湖路585弄,121.204491,31.041102,121.20004487117149,31.043188947332098
上海商城,南京西路1376号,月签到14人  上海市  楼宇,上海市静安区上海市南京西路1376号,121.450758,31.225166,121.44616897665627,31.227055135245816
爱庐世纪新苑,沪光路39弄1~108号,总签到1298人  上海市  楼宇,上海市闵行区沪光路39弄1-108号,121.421268,31.08096,121.41663931410228,31.08288074031063
外滩三号,上海市黄浦区中山东一路3号,月签到29人  上海市  楼宇,上海市黄浦区中山东一路3号,121.490787,31.234175,121.4863222982981,31.236164519447954
梅赛德斯-奔驰文化中心,世博大道1200号,月签到1568人  上海市  文化宫,上海市浦东新区世博大道1200号,121.493166,31.188482,121.48871369683168,31.190500487046748
新丰小区,上海市静安区安远路515弄1-17号,总签到860人  上海市  住宅,上海市静安区安远路515弄1-17号,121.439721,31.237728,121.4351063797103,31.239590848310048
华高苑,杨高北路3885弄,总签到371人  上海市  楼宇,上海市浦东新区杨高北路3885弄,121.607564,31.284151,121.60335789605497,31.286327943419725
高科苑,张江高科技园区华佗路678号,总签到1894人  上海市  楼宇,上海市浦东新区张江高科技园区华佗路678号,121.59365,31.189783,121.58945076426384,31.192004697813168
涟泉大江户(莘庄店),莘福路288号,总签到3110人  上海市  景点,上海市闵行区莘福路288号,121.362631,31.103822,121.35802697636268,31.10575324228282
在路上,七宝镇吴中路2779号,总签到72人  上海市  咖啡厅,上海市闵行区七宝镇吴中路2779号,121.345299,31.161367,121.34072361961412,31.16329583953692
老外街101,虹桥镇虹梅路3338号靠近延安西路,总签到3373人  上海市  特色商业街,上海市闵行区虹桥镇虹梅路延安西路,121.406888,31.202613,121.4022395947145,31.20446179446604
高东镇樱花园,光耀路300号,总签到992人  上海市  广场,上海市浦东新区光耀路300号,121.618575,31.326725,121.61435961079123,31.328878358283404
淮海百盛iROO店铺,淮海中路918号2F,总签到4172人  上海市  商场,上海市徐汇区上海市淮海中路,121.451644,31.213458,121.44705819136178,31.21535450359286
万达广场(上海金山店),龙皓路1088号,月签到15人  上海市  商场,上海市金山区龙皓路1088号,121.335777,30.754794,121.3312571699986,30.75697177493043
龙柏地区,中国上海市闵行区,月签到17人  上海市  商圈,上海市闵行区,121.380857,31.112834,121.37622695260953,31.114738736544243
k11,上海市 淮海中路300号K11购物艺术中心403号铺(近黄陂南路),总签到1927人  上海市  未知分类,上海市黄浦区淮海中路300号k11号,121.473614,31.223381,121.4690912635258,31.225326294183677
卢湾城市花园,鲁班路738弄之1-13号,总签到404人  上海市  住宅,上海市黄浦区鲁班路738弄之1,121.477074,31.193809,121.47256521370011,31.195778066776565
凌兆十四村,上浦路165弄1~50号,总签到182人  上海市  住宅,上海市浦东新区上浦路165弄,121.492225,31.146206,121.48777292373092,31.148243398600375
安徒生童话乐园,国泓路200号(殷高东路地铁站4号口步行500米),总签到1875人  上海市  景点,上海市杨浦区国泓路200号,121.510529,31.323088,121.50612784098797,31.3250997500547
远洋宾馆,东大名路1171号,总签到1748人  上海市  五星级宾馆,上海市虹口区东大名路1171号,121.510009,31.252594,121.50561195710489,31.2546327903809
仙逸小区,仙霞路451弄1~31号,总签到1227人  上海市  住宅,上海市长宁区仙霞路四五一弄1-31号,121.392756,31.207005,121.38810881087991,31.20885321929481
邻里苑,沪闵路5600弄88支弄,总签到842人  上海市  住宅,上海市闵行区沪闵路5600弄88支弄,121.380911,31.1029,121.37628175823616,31.104810169783928
宏汇国际广场,中山西路1600-1602号,总签到2177人  上海市  楼宇,上海市徐汇区中山西路1600号,121.421644,31.18678,121.417006516807,31.188644436898855
118广场,金沙江路1685号,月签到10人  上海市  商场,上海市普陀区金沙江路1685号,121.377781,31.231576,121.37314399391222,31.23342322401049
蒲汇新村,青年路８８弄,总签到556人  上海市  住宅,上海市闵行区青年路88弄,121.35612,31.156097,121.3515232167286,31.1580100698006
御上海,谷阳北路2399弄,总签到1359人  上海市  住宅,上海市松江区谷阳北路2399弄,121.235617,31.049092,121.23120386982544,31.051206681187942
大宁国际商业广场,共和新路1878-2008号(近大宁路),月签到17人  上海市  商场,上海市静安区共和新路大宁路街道,121.4553,31.285445,121.45071738935356,31.287317445963563
华狮国际服务公寓,天钥桥路216号,总签到336人  上海市  住宅,上海市徐汇区天钥桥路216号,121.441952,31.190752,121.43734595604221,31.19264098042053
证大丽笙酒店,浦东新区迎春路1199号(近芳甸路),总签到1047人  上海市  五星级宾馆,上海市浦东新区迎春路芳甸路,121.560076,31.220752,121.55583160151859,31.222927671365007
上海佘山世茂洲际酒店,辰花路5888号,总签到3329人  上海市  五星级宾馆,上海市松江区辰花路5888号,121.155082,31.059398,121.15053911926775,31.061386285774088
汤连得(118店),伯士路57号1幢C1-101-AB1-301,总签到1264人  上海市  休闲娱乐,上海市普陀区伯士路57号1幢,121.375755,31.230991,121.37112047158053,31.23284056669392
绿地・东岸涟城,马樱丹路127弄1~88号,总签到937人  上海市  住宅,上海市浦东新区马樱丹路127弄1-88号,121.919216,30.882748,121.91513623492816,30.885133143328403
上海国际舞蹈中心,延安高架路出口与水城南路交叉口西50米,月签到33人  上海市  剧场,上海市长宁区延安高架路与水城南路,121.395043,31.192204,121.3903961512432,31.194058620577966
上海滩·大宁城,中山北路899弄,总签到2022人  上海市  楼宇,上海市静安区中山北路899弄,121.456114,31.26237,121.45153556120015,31.264253958043287
金鹤新城水岸金桥苑,鹤霞路555弄,总签到1433人  上海市  楼宇,上海市嘉定区鹤霞路555弄,121.296965,31.285761,121.29248407096748,31.287719837160587
万源城,古美街道平吉路509号,总签到1657人  上海市  商圈,上海市闵行区古美街道平吉路509号,121.396478,31.145355,121.3918347642315,31.14723322367309
马当路,上海市卢湾区,总签到1550人  上海市  道路,上海市黄浦区,121.48442,31.231661,121.47993305773726,31.233632942463352
上海长风海洋世界,大渡河路451号(长风公园地铁站2号口步行150米),总签到2852人  上海市  水族馆,上海市普陀区大渡河路451号长风公园,121.400804,31.224607,121.39615310680963,31.226444911502732
紫荆广场(江浦路),控江路1628号(江浦路地铁站3号口步行60米),月签到11人  上海市  商场,上海市杨浦区控江路上海江浦路,121.52662,31.279767,121.52227819619225,31.281841663084343
穹六人间,徐汇区岳阳路150号(近永嘉路),总签到4228人  上海市  其他,上海市徐汇区岳阳路150号,121.452211,31.205616,121.44762729564762,31.20751746498053
阳光威尼斯AB区,桃浦路1599号,总签到544人  上海市  住宅,上海市普陀区桃浦路1599号,121.371917,31.262345,121.36728479262865,31.264184863499526
国家会展中心上海洲际酒店,上海市青浦区诸光路1700号,总签到2280人  上海市  五星级宾馆,上海市青浦区诸光路1700号,121.300826,31.185921,121.29634614960297,31.18791921148713
上海外滩中心威斯汀大饭店,上海市黄浦区外滩街道福州路337号上海交通大学医学院附属仁济医院西院,总签到1258人  上海市  出行住宿,上海市黄浦区外滩街道街道福州路上海交通大学医学院附属仁济医院西院,121.484131,31.233522,121.47964289278731,31.235492246599062
万科・新里程(歌雅花园),高青路2878弄1~69号,总签到495人  上海市  住宅,上海市浦东新区高青路2878弄1-69号,121.529251,31.160509,121.52492781732562,31.162646765413356
上海外滩英迪格酒店,中山东二路585号,  上海市  五星级宾馆,上海市黄浦区中山东二路585号,121.500043,31.226144,121.49561227638333,31.228164961327174
滨浦新苑四村,浦驰南路39弄,总签到781人  上海市  住宅,上海市闵行区浦驰南路39弄,121.503352,31.065452,121.49894683137211,31.067567371963463
新外滩花苑,东大名路888弄之1-17号,总签到2002人  上海市  楼宇,上海市虹口区东大名路888弄1-17号,121.504179,31.249907,121.49976121020906,31.251929575529935
星河世纪城星月蓝湾,桃浦路368号,总签到2144人  上海市  住宅,上海市普陀区桃浦路368号,121.393998,31.260497,121.38934560047032,31.2623202044976
东方渔人码头国际中心,平凉路街道杨树浦路1088号,月签到15人  上海市  商场,上海市杨浦区平凉路街道杨树浦路,121.55846,31.271541,121.55420793012813,31.273691233149357
上海柏悦酒店,世纪大道100号上海环球金融中心79-93层,月签到17人  上海市  五星级宾馆,上海市浦东新区世纪大道100号上海环球金融中心79-93层,121.507439,31.234352,121.50303428163929,31.236391352803718
上戏实验剧院,华山路678号华景大厦F1层,总签到7156人  上海市  剧场,上海市静安区华山路678号华景大厦,121.4395,31.216445,121.43488679473917,31.218317383995785
花园饭店,茂名南路58号,月签到24人  上海市  五星级宾馆,上海市黄浦区茂名南路58号,121.45991,31.219809,121.45534570885731,31.22172095633398
百联又一城购物中心,淞沪路8号,月签到17人  上海市  商场,上海市杨浦区淞沪路8号,121.515651,31.301558,121.51126983839328,31.30359295805521
金葵新城,上海市浦东新区金葵路945弄133号,总签到1366人  上海市  住宅,上海市浦东新区金葵路945弄16幢,121.628583,31.241236,121.62436505265642,31.24341401701271
星巴克咖啡思南公馆店,思南路50,总签到1458人  上海市  咖啡厅,上海市黄浦区思南路50号,121.467543,31.215088,121.46300171175353,31.21702109829958
淮海坊,淮海中路899弄38号(陕西南路地铁站4号口步行80米),总签到4266人  上海市  住宅,上海市黄浦区淮海中路899弄陕西南路,121.460696,31.213507,121.45613448680967,31.215423815326712
新里绿地崴廉公寓,东靖路2250弄,总签到1142人  上海市  楼宇,上海市浦东新区东靖路2250弄,121.6112,31.289399,121.60699216553704,31.291571990894354
世界广场,浦东南路855号(东昌路地铁站4号口步行140米),总签到2105人  上海市  楼宇,上海市浦东新区浦东南路855号东昌路站(4号口),121.51435,31.233289,121.5099700257591,31.235349272810254
黎金苑,光复西路2077弄之1-91号,总签到302人  上海市  住宅,上海市普陀区光复西路2077弄,121.408139,31.223154,121.40348916386661,31.224993270089787
凯德七宝购物广场,七莘路3655号,总签到6442人  上海市  商场,上海市闵行区上海市七莘路1839号,121.362023,31.135051,121.35741732320626,31.136966107531585
百联中环购物广场,真光路1288号,总签到9333人  上海市  商场,上海市普陀区真光路1288号,121.383714,31.245405,121.37906968556119,31.247240710371177
上海极乐汤碧云温泉酒店,新金桥路600号(台儿庄路地铁站2号口步行450米),总签到2053人  上海市  休闲娱乐,上海市浦东新区新金桥路600号,121.60091,31.250554,121.59670742174107,31.252747183083333
上海虹桥康得思酒店,申虹路333号,总签到1590人  上海市  五星级宾馆,上海市闵行区申虹路333号,121.316269,31.194861,121.3117557493279,31.196827597147657
泰康路田子坊艺术街,泰康路210弄,总签到4569人  上海市  文化宫,上海市黄浦区泰康路210弄,121.469026,31.208484,121.46448988804771,31.210424113765473
上海康桥万豪酒店,康新公路4499号,总签到1098人  上海市  旅馆招待所,上海市浦东新区康新公路4499号,121.618889,31.11762,121.61469066595392,31.119870289281156
仙乐斯广场,南京西路388号(人民广场地铁站11号口步行270米),月签到12人  上海市  商场,上海市黄浦区南京西路388号人民公园,121.473115,31.232135,121.46858988957992,31.234074871911083
上海绿地万豪酒店,江滨路99号,总签到6623人  上海市  五星级宾馆,上海市黄浦区江滨路99号,121.473338,31.191858,121.46881707208574,31.19381773917248
天馨花园,蕰川路1498弄,总签到2743人  上海市  住宅,上海市宝山区蕰川路1498弄,121.429822,31.362814,121.425179443824,31.364613689016053
南京市,上海市静安区芷江西路街道南北高架路精文城市家园,总签到542人  上海市  江苏菜,上海市静安区芷江西路街道街道南北高架路精文城市家园,121.464551,31.247841,121.45999779887445,31.249751393775682
恒信家园,朱行镇恒康路,总签到490人  上海市  住宅,上海市金山区朱行镇恒康路,121.339734,30.857264,121.33519670272138,30.859377656225256
报国寺,朱家角镇西淀山湖畔淀峰村452号,总签到466人  上海市  寺庙道观教堂,上海市青浦区朱家角镇西淀山湖畔淀峰村452号,120.981596,31.08945,120.97729108288456,31.09160409927622
上海外国语大学虹口校区生活区,东体育会路411号,总签到1734人  上海市  住宅,上海市虹口区东体育会路411号,121.485498,31.278221,121.48101083600781,31.280175650910955
SKYRING屋顶摩天轮,上海市西藏北路166号上海大悦城北座楼顶,总签到3061人  上海市  公园,上海市静安区西藏北路166号大悦城(南门)北座,121.472002,31.244119,121.46747226498505,31.24605041431741
上海万达瑞华酒店,中山东二路538号,月签到13人  上海市  五星级宾馆,上海市黄浦区中山东二路538号,121.496644,31.227842,121.49220085546685,31.229851954148685
新大陆广场,南泉北路528号(商城路地铁站2号口步行260米),总签到3767人  上海市  商场,上海市浦东新区南泉北路528-1号,121.518228,31.229812,121.51386190639543,31.231885110823903
SMG广电大厦,南京西路651号(南京西路地铁站5号口步行290米),月签到11人  上海市  楼宇,上海市静安区南京西路651号南京西路站(13号口),121.45916,31.227679,121.45459291844159,31.22958550597796
珠江创意中心,灵石路695号,总签到2515人  上海市  楼宇,上海市静安区灵石路695号,121.449643,31.284196,121.44504613586074,31.2860569479051
上海静安瑞吉酒店,北京西路1008号(南京西路地铁站1号口步行450米),月签到35人  上海市  五星级宾馆,上海市静安区北京西路1008号南京西路站(13号口)1号,121.455483,31.229618,121.45090570783478,31.231515203553588
华东花苑,罗城路799弄,总签到543人  上海市  住宅,上海市徐汇区罗城路799弄,121.434165,31.148021,121.42954800801508,31.149919619800425
金桥国际商业广场,张杨路3611号(金桥路地铁站3号口步行220米),月签到17人  上海市  商场,上海市浦东新区张杨路3611号,121.578807,31.256498,121.57459044547642,31.258680898373107
上大阳光乾宁园,上大路218弄1-67号,总签到328人  上海市  住宅,上海市宝山区上大路218弄1-67号,121.408441,31.31416,121.40378331713438,31.31596070537147
金陵东路渡口(轮渡站),中山东二路(外滩)141,总签到1225人  上海市  港口码头,上海市黄浦区中山东二路外滩141号,121.493153,31.23236,121.48869691338903,31.234357405151375
浦江智汇园,联航路1399弄1-35号,总签到1056人  上海市  住宅,上海市闵行区联航路1399弄1-35号,121.52005,31.077019,121.51570304381268,31.079176900493373
西郊庄园,上海市闵行区,总签到1469人  上海市  住宅,上海市闵行区,121.380857,31.112834,121.37622695260953,31.114738736544243
捷豹上海交响音乐厅,复兴中路1380号(常熟路地铁站4号口步行450米),总签到4946人  上海市  音乐厅,上海市徐汇区复兴中路1380号,121.451762,31.211518,121.44717665485916,31.213415678277826
香港广场购物中心,淮海中路283号,总签到2250人  上海市  商场,上海市徐汇区上海市淮海中路,121.451644,31.213458,121.44705819136178,31.21535450359286
上海建国宾馆,上海市徐汇区漕溪北路439号上海建国宾馆有限公司,总签到2957人  上海市  四星级宾馆,上海市徐汇区漕溪北路439号上海建国宾馆,121.438168,31.189751,121.43355455224246,31.191634214628806
武定坊,武定路600弄之1-36号,总签到854人  上海市  住宅,上海市静安区武定路600弄1-36号,121.449222,31.233235,121.44462854021779,31.23511727096428
宝宸怡景园,三泉路1859弄1-132号,总签到1620人  上海市  住宅,上海市宝山区三泉路1859弄1-132号,121.434272,31.329556,121.42963940228142,31.331372920182773
中信广场,四川北路859号(近海宁路),总签到2654人  上海市  商场,上海市虹口区四川北路859号,121.484254,31.248357,121.47976505104488,31.250320892520655
上海大厦-外滩,北苏州路20号,月签到305人  上海市  出行住宿,上海市虹口区北苏州路20号,121.48995,31.244361,121.4854814484006,31.246343410355262
上海绿城,锦和路99弄1-127、133号,总签到2308人  上海市  住宅,上海市浦东新区锦和路99弄92号,121.531777,31.206106,121.52745809332558,31.208227526811136
太平湖,湖滨路168号,总签到5770人  上海市  景点,上海市黄浦区湖滨路168号,121.477782,31.220561,121.47327329064439,31.22251914103119
龙漕路(地铁站),(在建)23号线;12号线;3号线,总签到2677人  上海市  地铁站,nan,nan,nan,nan,nan
万科城市花园,七莘路3333,总签到3034人  上海市  住宅,上海市闵行区上海市七莘路1839号,121.362023,31.135051,121.35741732320626,31.136966107531585
东方曼哈顿,虹桥路128号-168号(徐家汇地铁站1号口步行470米),总签到1197人  上海市  住宅,上海市徐汇区虹桥路128号徐家汇站(13号口),121.438604,31.194736,121.43399094777968,31.19661743993021
上海宝华万豪酒店,广中西路333号,总签到3740人  上海市  五星级宾馆,上海市静安区广中西路333号,121.44602,31.27973,121.44141504469437,31.281585699124733
银都苑西区,银都路3118弄8~10区,总签到433人  上海市  住宅,上海市闵行区银都路3118弄8-10区,121.394223,31.094286,121.38958496880888,31.096192723839067
正大广场,陆家嘴西路168号(陆家嘴地铁站1号入口步行250米),月签到116人  上海市  商场,上海市浦东新区陆家嘴西路168号陆家嘴,121.5025,31.237015,121.4980772370224,31.23903833609044
海底捞火锅(长寿路店),长寿路468号中环大厦4层(长寿路地铁站1号口旁),总签到7393人  上海市  火锅店,上海市普陀区长寿路468号,121.436761,31.240095,121.43214057197115,31.241952093256035
海底捞火锅(吴中路店),吴中路1100号天弘商务楼1-2层,总签到748人  上海市  火锅店,上海市闵行区吴中路1100号天弘商务楼1-2层,121.386416,31.17766,121.38177532131444,31.17952616185716
上海世茂皇家艾美酒店,上海市黄浦区南京东路789号,  上海市  五星级宾馆,上海市黄浦区南京路步行街789号,121.47577,31.234402,121.4712533965889,31.23634810369879
复旦大学邯郸校区北苑学生生活园区,武东路57号,总签到3604人  上海市  住宅,上海市杨浦区武东路57号,121.49694,31.301105,121.49249168149005,31.303084399697013
广海花园,七莘路2315弄,总签到587人  上海市  住宅,上海市闵行区七莘路2315弄,121.353763,31.144305,121.34917177423766,31.146228120543164
上海国家会计学院,盈港东路777号,月签到30人  上海市  高校,上海市青浦区盈港东路777号,121.292328,31.17949,121.2878645519517,31.181504521017583
长海新村,中原路32弄之1-85号(翔殷路地铁站1号口步行390米),总签到429人  上海市  住宅,nan,nan,nan,nan,nan
上海锦江汤臣洲际大酒店,张杨路777号,月签到21人  上海市  五星级宾馆,上海市浦东新区张杨路777号,121.521589,31.229661,121.51723449777825,31.2317437376026
交通银行总行数据中心,上海卡园一路188号,总签到217人  上海市  未知分类,上海市浦东新区卡园一路188号,121.662931,31.239748,121.6586576099441,31.241871318864895
锦鸿公寓,益文路101弄1-3号,总签到265人  上海市  住宅,上海市闵行区益文路101弄1-3号,121.410947,31.136963,121.40630577216461,31.138846558323927
玩具总动员酒店,申迪西路360号,总签到4243人  上海市  四星级宾馆,上海市浦东新区申迪西路360号,121.653381,31.139339,121.64913380745196,31.141529668502894
昌鑫世纪园,通河路129弄1-33号,总签到216人  上海市  住宅,上海市宝山区通河路129弄,121.451665,31.32804,121.44706931004059,31.329888179966776
海军军医大学第三附属医院(杨浦院区),长海路225-1号附近,月签到12人  上海市  医院,上海市杨浦区长海路225-1号,121.528753,31.310022,121.52441564862988,31.312090356118475
锦江乐园,虹梅路201号,月签到36人  上海市  游乐场,上海市闵行区虹梅路201号,121.409341,31.140296,121.40469879774965,31.142177224869823
三航小区,浦东南路595弄1-29号,月签到11人  上海市  住宅,上海市浦东新区浦东南路595弄7幢,121.513395,31.23522,121.50901148499668,31.2372765913523
上海音乐厅,延安东路523号(大世界地铁站3号口步行100米),月签到12人  上海市  音乐厅,上海市黄浦区延安东路523号大世界(地铁站)3号口,121.479191,31.22675,121.47468650989326,31.228709211992037
上海海洋大学杨浦区军工路校区,上海市杨浦区军工路334号,总签到2241人  上海市  高校,上海市杨浦区军工路334号,121.557227,31.287613,121.55297087979075,31.28975442733054
凯德龙之梦A座,西江湾路388号(虹口足球场地铁站出入口旁),月签到43人  上海市  楼宇,上海市虹口区花园路388号虹口足球场,121.480652,31.271136,121.4761486731858,31.27307962726473
新理想花园,上海市松江区荣乐西路768号,总签到1551人  上海市  楼宇,上海市松江区荣乐西路768号,121.196174,31.017311,121.19171577799844,31.01939870581306
玉兰香苑,盛夏路109弄益江路126弄益江路286弄,月签到11人  上海市  住宅,上海市浦东新区盛夏路109弄益江路126弄,121.633199,31.201265,121.62897867054896,31.203455951432044
爱博二村,申滨路1051弄,月签到29人  上海市  住宅,上海市闵行区申滨路1051弄,121.306171,31.205793,121.30167861858708,31.2077724466451
交通大学闵行校区-图书馆,上海市闵行区东川路800号上海交通大学内,总签到5544人  上海市  图书馆,上海市闵行区东川路800号,121.436248,31.023988,121.43164535606664,31.02595917483096
上海外滩茂悦大酒店,黄浦路199号,  上海市  五星级宾馆,上海市虹口区黄浦路199号,121.493058,31.245291,121.48860047031543,31.247282245665932
滨江名人苑,上海市黄浦区中华路88弄1-6号,总签到863人  上海市  住宅,上海市黄浦区中华路88弄1号楼,121.498531,31.224192,121.49409497764157,31.226209325818946
汤连得温泉馆(长清店),长清路1200弄1-32号1层108D室,总签到744人  上海市  休闲娱乐,上海市浦东新区长清路1200弄1-32号1层,121.490991,31.149281,121.48653425742496,31.15131310075405
华谊兄弟电影中心,大渡河路196号长风大悦城L5层L508,月签到24人  上海市  电影院,上海市普陀区大渡河路196号长风大悦城l5层,121.394747,31.223085,121.39009756975521,31.22492483311437
上海浦东丽思卡尔顿酒店,陆家嘴世纪大道8号上海国金中心,月签到93人  上海市  五星级宾馆,上海市浦东新区陆家嘴陆家嘴东路8号上海国金中心,121.502288,31.236275,121.4978645333989,31.238298036780204
东林寺景区,朱泾镇东林街150号,月签到10人  上海市  寺庙道观教堂,上海市金山区朱泾镇东林街150号,121.165811,30.894367,121.16130330760011,30.896471964676863
浦发大厦,浦东南路588号(东昌路地铁站1号口步行290米),总签到1402人  上海市  楼宇,上海市浦东新区浦东南路588号东昌路站(4号口),121.51435,31.233289,121.5099700257591,31.235349272810254
江湾体育场,淞沪路234号(江湾体育场地铁站13号口步行380米),总签到2209人  上海市  综合体育馆,上海市杨浦区淞沪路234号江湾体育场,121.516551,31.306622,121.51217256850548,31.308657599987075
未名园,梅陇镇莲花南路588弄,总签到831人  上海市  住宅,上海市闵行区梅陇镇莲花南路588弄,121.422318,31.125218,121.41768657704426,31.12711513462057
上海东锦江希尔顿逸林酒店辅楼,杨高南路889号,总签到5934人  上海市  楼宇,上海市浦东新区上海市杨高南路1218弄,121.529103,31.204053,121.52477568953408,31.206168487253034
静安寺,南京西路1686号(静安寺地铁站1号口步行60米),月签到461人  上海市  寺庙道观教堂,上海市静安区南京西路1686号静安寺,121.44532,31.223505,121.44071835365989,31.22538423210125
上海建工浦江皇冠假日酒店-书韵,陈行公路3701号1楼,总签到1070人  上海市  图书馆,上海市闵行区陈行公路3701号,121.489782,31.089552,121.48532603313411,31.09161305729405
浪琴水岸花园,文诚路2159弄,总签到342人  上海市  住宅,上海市松江区文诚路2159弄,121.182348,31.026664,121.17786263774663,31.028721865625993
上海滩浦东香格里拉店,浦东富成路33号香格里拉酒店内大堂层,月签到64人  上海市  五星级宾馆,上海市浦东新区,121.544346,31.221461,121.54006318712729,31.223605658515723
裕华新村,富民路182弄1-32号,总签到327人  上海市  住宅,上海市静安区富民路182弄1-32号,121.451244,31.218002,121.44665680023512,31.219895509401983
南桥宝龙广场,航南公路5639号(环城东路地铁站出入口旁),月签到25人  上海市  商场,上海市奉贤区航南公路5639号,121.462702,30.929756,121.45817062152807,30.931835858819234
上海乐高探索中心,上海市普陀区大渡河路196号长风大悦城二层,月签到15人  上海市  游乐场,上海市普陀区大渡河路196号长风大悦城,121.395319,31.222678,121.39066940021627,31.22451784278633
上海思博职业技术学院,城南路1408号,月签到10人  上海市  高校,上海市浦东新区城南路1408号,121.692564,31.188918,121.68823876608033,31.19101003513947
