id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈,rating
B0HBNAX5J8,,新邻生活站商场立体停车场,交通设施服务;停车场;公共停车场,陆家浜路1100号新邻生活站F4,,121.4829744,31.21360123,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFGLGEJF,,迎勋北路-道路停车位,交通设施服务;停车场;路边停车场,迎勋北路沧海苑,,121.4856845,31.21850787,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10025908,,陆家浜路大兴街(公交站),交通设施服务;公交车站;公交车站相关,218路;303路;43路;730路;782路;915路;955路;985路;大桥一线高峰车,,121.4839749,31.2141619,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFHGD30X,,太平桥公园地下停车场,交通设施服务;停车场;公共停车场,淮海中路太平桥公园,,121.4725409,31.22140862,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H6ZHSAPA,,企业天地5号楼地下停车场,交通设施服务;停车场;公共停车场,崇德路与吉安路交叉口西南60米,,121.4743518,31.2232888,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10039784,,一大会址·新天地(地铁站),交通设施服务;地铁站;地铁站,10号线;13号线,,121.470665,31.2183199,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H6P7QCVH,,湖滨道地下停车场,交通设施服务;停车场;公共停车场,崇德路与吉安路交叉口西南40米,,121.4743859,31.2234968,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0G095QLMU,,LuOne凯德晶萃广场地下停车场,交通设施服务;停车场;公共停车场,徐家汇路268号LuOne凯德晶萃广场,,121.473547,31.21273056,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10016723,,一大会址·新天地地铁站1号口,交通设施服务;地铁站;出入口,10号线,,121.470984,31.21856266,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0GKX5FBRG,,无限极荟购物中心地下停车场,交通设施服务;停车场;公共停车场,湖滨路168号无限极荟购物中心B4,,121.4731448,31.22310351,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0G0XD099P,,新天地时尚购物中心停车场,交通设施服务;停车场;公共停车场,马当路与复兴中路交叉口北80米,,121.4705626,31.21896731,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B00155KI8C,,自忠路-道路停车位,交通设施服务;停车场;路边停车场,一大会址·新天地地铁站1号口步行300米,,121.4708233,31.22044233,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0HKJC31OF,,上海中医药大学附属曙光医院(西院)停车场,交通设施服务;停车场;公共停车场,太仓路与吉安路交叉口东40米,,121.4746297,31.22425313,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0G07C52B1,,Soho复兴广场地下停车场,交通设施服务;停车场;公共停车场,马当路388号SOHO复兴广场B3,,121.4705166,31.21690516,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0G0XD13TG,,中海环宇荟停车场,交通设施服务;停车场;公共停车场,中海环宇荟(马当路地铁站5号口步行90米),,121.4722296,31.21300575,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10016722,,一大会址·新天地地铁站6号口,交通设施服务;地铁站;出入口,10号线,,121.4701834,31.21839454,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0HD0RZ8V3,,恒基·旭辉天地地下停车场,交通设施服务;停车场;公共停车场,马当路458弄1-36号恒基·旭辉天地,,121.4710616,31.21461375,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10016846,,马当路地铁站1号口,交通设施服务;地铁站;出入口,9号线,,121.4735692,31.21195999,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10029709,,徐家汇路黄陂南路(公交站),交通设施服务;公交车站;公交车站相关,146路内圈;218路;303路;43路;730路;781路;840路;955路;985路;大桥一线高峰车,,121.4734518,31.21172178,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10020093,,一大会址·新天地地铁站5号口,交通设施服务;地铁站;出入口,13号线,,121.4697922,31.21775677,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10039785,,马当路(地铁站),交通设施服务;地铁站;地铁站,13号线;9号线,,121.4727465,31.21148192,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0HGBRPG66,,上海新天地地下停车场,交通设施服务;停车场;公共停车场,马当路232号上海新天地,,121.4700287,31.22143768,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H1OCU0LR,,上海新天地时尚1购物中心地下停车场,交通设施服务;停车场;公共停车场,兴业路123弄6号楼新天地时尚一期,,121.4702534,31.22157023,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFGJO7F5,,上海新天地地下停车场,交通设施服务;停车场;公共停车场,兴业路123弄1-7号新天地南里B1,,121.4700567,31.22152371,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10036826,,柳林路寿宁路(公交站),交通设施服务;公交车站;公交车站相关,南申专线,,121.4757032,31.22571748,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0HGYHX1CB,,企业天地1号楼地下停车场,交通设施服务;停车场;公共停车场,湖滨路222号企业天地1号楼,,121.4714421,31.22331468,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10025602,,河南南路复兴东路(公交站),交通设施服务;公交车站;公交车站相关,306路;66路;66路区间;929路;969路;980路,,121.4848651,31.22472352,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFFVBDRJ,,北石皮弄-道路停车位,交通设施服务;停车场;路边停车场,河南南路468号,,121.4838434,31.2253752,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10025323,,西藏南路斜土路(公交站),交通设施服务;公交车站;公交车站相关,18路;23路;318路;454路;715路;969路,,121.4828673,31.21036846,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10024874,,西藏南路淮海东路(公交站),交通设施服务;公交车站;公交车站相关,135路;17路;18路;23路;318路;324路;454路;537路;775路;781路;782路;789路;930路;969路,,121.4764055,31.22645414,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H2G7W2SL,,桃源路-道路停车位,交通设施服务;停车场;路边停车场,大世界地铁站3号口步行330米,,121.4744188,31.22613466,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0G0FH8GBD,,大上海时代广场地下停车场,交通设施服务;停车场;公共停车场,淮海中路99号大上海时代广场1层连卡佛,,121.475077,31.22666827,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10016845,,马当路地铁站3号口,交通设施服务;地铁站;出入口,9号线,,121.472275,31.21077095,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H6ZZQWZV,,新茂大厦地下停车场,交通设施服务;停车场;公共停车场,太仓路233号新茂大厦,021-53832233,121.4694687,31.22262359,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H6MZFXAB,,M2香港名都地下停车场,交通设施服务;停车场;公共停车场,复兴东路733号M2香港名都,,121.4857372,31.22521486,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H2G7UEF9,,云南南路-道路停车位,交通设施服务;停车场;路边停车场,云南南路190-1号附近(大世界地铁站5号口步行250米),,121.4776206,31.22736918,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0J6UALHB3,,城隍庙停车场,交通设施服务;停车场;公共停车场,昼锦路123号,,121.4851139,31.22581274,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H6GZY0SW,,香港广场南座地下停车场,交通设施服务;停车场;公共停车场,淮海中路282-283号香港广场B1,021-63840717,121.4709895,31.22478674,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B00156CP65,,永业公寓停车场,交通设施服务;停车场;专用停车场,永业公寓(马当路地铁站3号口步行70米),,121.4724687,31.21024974,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0G02R5ITI,,淮海中华大厦地下停车场,交通设施服务;停车场;公共停车场,人民路885号淮海中华大厦(大世界地铁站5号口步行480米),,121.479197,31.22749866,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFGMBQ7D,,永业公寓停车场(出入口),交通设施服务;停车场;停车场出入口,蒙自路39号(马当路地铁站3号口步行60米),,121.4724386,31.21029464,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0GKVU3BHW,,新天地广场地下停车场,交通设施服务;停车场;公共停车场,兴安路与黄陂南路交叉口西20米,,121.4701889,31.22433275,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H1X768GK,,上海新天地朗廷酒店地下停车场,交通设施服务;停车场;公共停车场,马当路99号(一大会址·黄陂南路地铁站2号口步行210米),,121.4699632,31.22386735,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFHCCXCP,,新尚数码广场停车场,交通设施服务;停车场;公共停车场,淮海东路99号恒积大厦21楼,,121.4761837,31.22729611,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0G0254QJ4,,上海广场停车场,交通设施服务;停车场;公共停车场,淮海中路138号无限度广场内,,121.4730703,31.22662065,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0HRORQT2Z,,丽园路-道路停车位,交通设施服务;停车场;路边停车场,蒙自东路,,121.4742467,31.20902131,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0HGMHY91X,,恒积大厦地下停车场,交通设施服务;停车场;公共停车场,淮海东路99号恒积大厦(大世界地铁站6号口步行210米),,121.4767295,31.22750057,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H2G7UECM,,徽宁路-道路停车位,交通设施服务;停车场;路边停车场,徽宁路161号,,121.4890168,31.21356812,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10030812,,斜土路制造局路(公交站),交通设施服务;公交车站;公交车站相关,89路;96路;974路,,121.4785123,31.20838176,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10030853,,淮海中路嵩山路(公交站),交通设施服务;公交车站;公交车站相关,167路;320路;42路;805路/805路旅游观光环线;911路;911路区间;926路;932路;南申专线,,121.4725586,31.22620842,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B00156E4TI,,太仓路-道路停车位,交通设施服务;停车场;路边停车场,太仓路(一大会址·黄陂南路地铁站1号口步行210米),,121.4685437,31.22278301,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10030852,,淮海中路西藏南路(公交站),交通设施服务;公交车站;公交车站相关,320路;805路/805路旅游观光环线;911路;911路区间;926路;932路;隧道八线,,121.4752265,31.22731439,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H6SZX70I,,瑞安广场地下停车场,交通设施服务;停车场;公共停车场,黄陂南路与兴安路交叉口西40米,,121.4699612,31.22443308,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0I2JZ4RRL,,方浜中路停车场,交通设施服务;停车场;公共停车场,河南南路301号(豫园地铁站3号口步行300米),,121.4841183,31.22707522,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFG7LS6F,,昼锦路-道路停车位,交通设施服务;停车场;路边停车场,昼锦路复地雅园,,121.4862419,31.22601398,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0GKVU3IRE,,中环广场停车场,交通设施服务;停车场;公共停车场,淮海中路381号中环广场B3,,121.4690192,31.22386378,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0G0257364,,上海广场地下停车场,交通设施服务;停车场;公共停车场,淮海路东段中路138号上海广场,,121.4729157,31.22686011,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0G0OCWE19,,金钟广场地下停车场,交通设施服务;停车场;公共停车场,淮海中路98号金钟广场B2(大世界地铁站3号口步行90米),,121.4747217,31.22762482,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H65AN3KG,,力宝广场地下停车场,交通设施服务;停车场;公共停车场,望亭路力宝广场(一大会址·黄陂南路地铁站2号口步行360米),,121.4715954,31.22617576,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0IBHSDWGR,,锦江都城(上海新天地田子坊店)地面停车场,交通设施服务;停车场;公共停车场,蒙自路120号锦江都城酒店(上海新天地田子坊),,121.4724186,31.20945399,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10025907,,陆家浜路跨龙路(公交站),交通设施服务;公交车站;公交车站相关,303路;64路;730路;782路;840路;955路;985路;大桥一线高峰车;徐川专线,,121.4906235,31.21476335,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10016140,,一大会址·黄陂南路地铁站2号口,交通设施服务;地铁站;出入口,1号线,,121.4695528,31.22470484,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFHGDNSL,,兴安路-道路停车位,交通设施服务;停车场;路边停车场,兴安路祥茂新村(一大会址·黄陂南路地铁站1号口步行150米),,121.4685908,31.22362774,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B00155MFU5,,光启南路-道路停车位,交通设施服务;停车场;路边停车场,光启南路浩城华苑(小南门地铁站2号口步行430米),,121.4909604,31.21752504,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H3HC0JDG,,上海城隍庙停车场,交通设施服务;停车场;公共停车场,方浜中路249号上海城隍庙,,121.4869022,31.22637877,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFHC3XE0,,昼锦路停车场,交通设施服务;停车场;公共停车场,昼锦路99号,,121.4864305,31.22663025,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10031659,,龙门路淮海中路(公交站),交通设施服务;公交车站;公交车站相关,42路,,121.4740344,31.22763688,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10025929,,金陵中路龙门路(公交站),交通设施服务;公交车站;公交车站相关,108路;108路区间;23路;455路;775路;782路;783路;789路,,121.4737283,31.22798685,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10031594,,重庆南路复兴中路(公交站),交通设施服务;公交车站;公交车站相关,36路;780路;781路;786路;869路;932路;933路;95路;974路;986路;986路(区间);大桥一线高峰车;隧道八线,,121.4661867,31.21668658,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10030840,,淮海东路云南南路(公交站),交通设施服务;公交车站;公交车站相关,320路;911路;911路区间;926路;930路;932路,,121.4788347,31.22883299,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0HG5U9MRB,,香港广场北座地下停车场,交通设施服务;停车场;公共停车场,淮海中路282号香港广场·北座,,121.4702721,31.22605817,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H6GZX67Z,,香港广场北座地下停车场,交通设施服务;停车场;公共停车场,淮海中路282-283号香港广场B3,,121.4703583,31.22605741,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10016142,,一大会址·黄陂南路地铁站1号口,交通设施服务;地铁站;出入口,1号线,,121.4680059,31.2241659,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10016520,,大世界地铁站3号口,交通设施服务;地铁站;出入口,8号线,,121.4746364,31.22851916,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFHGCBNR,,蓬莱停车场,交通设施服务;停车场;公共停车场,保屯路101号,021-63156688,121.4857747,31.20863187,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B00155KI8F,,凯迪拉克·上海音乐厅停车场,交通设施服务;停车场;公共停车场,金陵中路88号(大世界地铁站3号口步行150米),,121.4734303,31.22827488,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0GK7L3DB7,,上海k11购物艺术中心立体停车场,交通设施服务;停车场;公共停车场,淮海中路街道淮海中路300号K11购物艺术中心F9层,021-23103188,121.4692136,31.22585638,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10025601,,河南南路福佑路(公交站),交通设施服务;公交车站;公交车站相关,306路;66路;66路区间;929路;969路;980路;旅游7线(申城观光1号线),,121.4831036,31.22862451,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10031595,,重庆南路建国中路(公交站),交通设施服务;公交车站;公交车站相关,36路;786路;869路;932路;933路;95路;974路;986路;986路(区间);大桥一线高峰车;隧道八线,,121.466821,31.21333387,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0HDP5KEC8,,k11大厦地下停车场,交通设施服务;停车场;公共停车场,金陵西路55号,,121.4691755,31.2257953,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10039915,,大世界(地铁站),交通设施服务;地铁站;地铁站,14号线;8号线,,121.4746774,31.22935089,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10025344,,普安路延安东路(公交站),交通设施服务;公交车站;公交车站相关,455路;775路;782路;783路;934路;机场二线;沪朱高速定班线,,121.4721621,31.22830034,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0HDP5JHHL,,k11大厦地下停车场(入口),交通设施服务;停车场;停车场入口,金陵西路与黄陂南路交叉口西南40米,,121.4691645,31.22584425,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B00157222N,,复兴广场停车场,交通设施服务;停车场;公共停车场,雁荡路109号复兴广场,,121.4656076,31.21982156,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10035176,,大世界地铁站5号口,交通设施服务;地铁站;出入口,14号线,,121.4764053,31.22925383,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFGCHSGG,,豫园停车场,交通设施服务;停车场;公共停车场,侯家路91弄(豫园地铁站3号口步行490米),18916889340,121.4855582,31.22856477,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B00155KRPU,,侯家路-道路停车位,交通设施服务;停车场;路边停车场,侯家路文化弄小区(豫园地铁站3号口步行430米),,121.484917,31.22855988,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10459080,,城隍庙豫园(公交站),交通设施服务;公交车站;公交车站相关,都市观光旅游1线,,121.4870496,31.22721282,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10039892,,一大会址·黄陂南路(地铁站),交通设施服务;地铁站;地铁站,14号线;1号线,,121.4678121,31.22559471,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV11623112,,淡水路长乐路(公交站),交通设施服务;公交车站;公交车站相关,沪商高速专线,,121.4675834,31.22472451,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFK3ZE98,,临时停车场,交通设施服务;停车场;公共停车场,西藏南路1407号(西藏南路地铁站5号口步行390米),,121.4849509,31.20737004,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV11622911,,淡水路金陵中路(公交站),交通设施服务;公交车站;公交车站相关,大桥一线高峰车;沪塘专线,,121.4675834,31.22472451,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10016759,,豫园地铁站3号口,交通设施服务;地铁站;出入口,10号线,,121.4827794,31.22934422,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H0LZEJ7C,,制造局路584号立体停车场,交通设施服务;停车场;公共停车场,制造局路与西凌家宅路交叉口西北40米,,121.4797689,31.2058926,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10030419,,豫园(地铁站),交通设施服务;地铁站;地铁站,10号线;14号线,,121.4829499,31.22998743,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B00157GH03,,雁荡路-道路停车位,交通设施服务;停车场;路边停车场,雁荡路,,121.4651581,31.22070396,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10016519,,大世界地铁站1号口,交通设施服务;地铁站;出入口,8号线,,121.4751269,31.22966601,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0IGT5IWR7,,仁慧苑地下停车场,交通设施服务;停车场;公共停车场,五里桥路与局门路交叉口东60米,,121.4779787,31.20587344,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B00156YLI7,,思南公馆地下停车场,交通设施服务;停车场;公共停车场,思南路53号思南公馆酒店,,121.4645196,31.21529086,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10385844,,上海博物馆(公交站),交通设施服务;公交车站;公交车站相关,都市观光旅游1线,,121.4716965,31.22868287,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H14SRFK5,,上海交通大学医学院附属第九人民医院黄浦分院停车场,交通设施服务;停车场;公共停车场,普育东路58号上海交通大学医学院附属第九人民医院黄浦分院,,121.4912389,31.21170365,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0HAT71RDX,,TX淮海年轻力中心地面停车场(出入口),交通设施服务;停车场;停车场出入口,TX淮海年轻力中心停车场(内部专用),,121.4652773,31.22226154,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFG7LRVW,,侯家路-道路停车位,交通设施服务;停车场;路边停车场,侯家路91弄1-3号(豫园地铁站3号口步行330米),,121.4847774,31.22946105,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10030206,,小南门(地铁站),交通设施服务;地铁站;地铁站,9号线,,121.4939621,31.21888638,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFG7U0RN,,淮海中路停车场,交通设施服务;停车场;公共停车场,老重庆中路53号,,121.4660957,31.22435371,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0HAT714BI,,TX淮海年轻力中心停车场(内部专用),交通设施服务;停车场;专用停车场,淮海中路523号TX淮海年轻力中心,,121.464866,31.22230144,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFHUICIS,,福佑路-道路停车位,交通设施服务;停车场;路边停车场,福佑路427号福佑门商厦(豫园地铁站1号口步行180米),,121.4837327,31.22987478,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10025648,,延安东路普安路(公交站),交通设施服务;公交车站;公交车站相关,311路;42路;789路,,121.4711026,31.22869122,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0H65AL5SO,,上海城隍庙广场地下停车场(暂停营业),交通设施服务;停车场;公共停车场,昼锦路32号,,121.4893027,31.22702761,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10030524,,老北门(公交站),交通设施服务;公交车站;公交车站相关,11路内圈;17路;304路;320路;736路;911路;911路区间;926路;930路;932路;969路;隧道八线,,121.4818219,31.23040793,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFG69PO9,,宁海东路-道路停车位,交通设施服务;停车场;路边停车场,宁海东路(大世界地铁站5号口步行320米),,121.47754,31.23094129,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10016760,,豫园地铁站1号口,交通设施服务;地铁站;出入口,10号线,,121.4830402,31.23058641,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFIB7U7W,,9号线小南门站(3号口),交通设施服务;交通服务相关;交通服务相关,中华路与王家码头路交叉口北80米(小南门地铁站3号口旁),,121.4938497,31.21945777,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BX10016878,,小南门地铁站3号口,交通设施服务;地铁站;出入口,9号线,,121.4938376,31.21947772,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFFZXJQH,,锦和越界智造坊地下停车场,交通设施服务;停车场;公共停车场,局门路与汝南街交叉口北100米,,121.4781855,31.20505244,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10030144,,鲁班路斜土路(公交站),交通设施服务;公交车站;公交车站相关,36路;780路;781路;869路;932路;933路;95路;974路;隧道八线,,121.4701814,31.20692503,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFME477C,,上海博物馆停车点,交通设施服务;停车场;公共停车场,人民大道201号上海博物馆,,121.4704644,31.22951609,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0HRR5UVLN,,上海交通大学医学院附属瑞金医院地下停车场,交通设施服务;停车场;公共停车场,瑞金医院院内11号楼旁边,,121.4637413,31.21383553,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
B0FFIPT71N,,上海人民广场停车场,交通设施服务;停车场;公共停车场,上海博物馆201号(人民广场地铁站1号口步行330米),,121.4721389,31.23013542,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
BV10025346,,延安东路浙江中路(公交站),交通设施服务;公交车站;公交车站相关,(停运)虹桥机场夜宵巴士;01路;123路;311路;455路;805路/805路旅游观光环线;817路;934路;机场二线;机场守航夜宵线;隧道三线;隧道六线;隧道夜宵线,,121.4751268,31.23139721,,上海市,,上海市,,黄浦区,,"{'cost': , 'rating': }"
