id,行业类型,名称,类型,地址,联系电话,经度,纬度,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈
B0FFF3OP2H,,古北壹号,商务住宅;住宅区;住宅小区,红松东路1099弄,021-66651111,121.396013,31.186635,310000,上海市,21,上海市,310112,闵行区,虹梅路
B00155FMQE,,锦秋花园,商务住宅;住宅区;住宅区,大场镇锦秋路699弄(上海大学地铁站1号口步行130米),021-56136628,121.389428,31.324971,310000,上海市,21,上海市,310113,宝山区,
B00155MVAN,,爱博一村,商务住宅;住宅区;住宅小区,华漕镇诸翟宁虹路1101弄,,121.311017,31.206669,310000,上海市,21,上海市,310112,闵行区,华漕
B00155QXVM,,绿庭尚城,商务住宅;住宅区;住宅小区,涞寅路658弄,,121.313028,31.147081,310000,上海市,21,上海市,310117,松江区,九亭
B00156ELBH,,润江花苑,商务住宅;住宅区;住宅小区,泗泾镇古楼公路656弄,,121.259044,31.107853,310000,上海市,21,上海市,310117,松江区,泗泾
B00152D4FC,,新湖明珠城,商务住宅;住宅区;住宅小区,东新路88弄1-39号,,121.428072,31.241584,310000,上海市,21,上海市,310107,普陀区,曹家渡
B0FFM53HDJ,,君莲闵都雅苑,商务住宅;住宅区;住宅区,沪光路425弄,,121.41194,31.07669,310000,上海市,21,上海市,310112,闵行区,颛桥
B00155MYU4,,达安花园,商务住宅;住宅区;住宅小区,长寿路999弄1-66号(武宁路地铁站5B口步行90米),,121.430004,31.231402,310000,上海市,21,上海市,310106,静安区,中山公园
B001570EZ3,,阳光理想城,商务住宅;住宅区;住宅小区,联阳路12弄2号,,121.28778,31.027414,310000,上海市,21,上海市,310117,松江区,
B00156EPKQ,,爱博五村,商务住宅;住宅区;住宅小区,天山西路4178弄1-109号,,121.307403,31.21551,310000,上海市,21,上海市,310112,闵行区,华漕
B0G2K9X177,,保利西子湾,商务住宅;住宅区;住宅小区,广富林路1188弄(上岛咖啡旁),,121.234806,31.060572,310000,上海市,21,上海市,310117,松江区,
B0FFHQLYGD,,和家欣苑B区,商务住宅;住宅区;住宅小区,红林路576弄1-56号,,121.418427,31.364284,310000,上海市,21,上海市,310113,宝山区,杨行
B001535D8E,,新梅共和城,商务住宅;住宅区;住宅小区,广中西路99弄之1-92号,,121.449676,31.281305,310000,上海市,21,上海市,310106,静安区,彭浦镇
B0FFKS3K9B,,四季都会,商务住宅;住宅区;住宅小区,绿龙路1号,,121.429484,31.391901,310000,上海市,21,上海市,310113,宝山区,杨行
B00155B58U,,上青佳园,商务住宅;住宅区;住宅小区,常德路1258弄(长寿路地铁站3号口步行100米),,121.43712,31.241639,310000,上海市,21,上海市,310107,普陀区,曹家渡
B00155KEQH,,文化佳园,商务住宅;住宅区;住宅小区,双阳北路88号,021-55099827,121.52514,31.289038,310000,上海市,21,上海市,310110,杨浦区,五角场
B00155L4DP,,颐景园,商务住宅;住宅区;住宅小区,涞亭南路888弄(近顾戴路),021-67636055,121.340415,31.122817,310000,上海市,21,上海市,310117,松江区,九亭
B0FFF002NC,,万科城,商务住宅;住宅区;住宅小区,银春路2200弄,,121.386109,31.027058,310000,上海市,21,上海市,310112,闵行区,
B00155LPNM,,乐康苑,商务住宅;住宅区;住宅小区,肖塘路146号,,121.435936,30.963549,310000,上海市,21,上海市,310120,奉贤区,
B0FFGLQ9RD,,静安府,商务住宅;住宅区;住宅区,汶水路265弄,,121.443417,31.293848,310000,上海市,21,上海市,310106,静安区,彭浦镇
B00156O79Q,,云锦东方,商务住宅;住宅区;住宅区,龙兰路399弄,,121.454836,31.163303,310000,上海市,21,上海市,310104,徐汇区,龙华
B0FFL1P67P,,松南城善德苑,商务住宅;住宅区;住宅小区,车墩镇大官塘路180弄,,121.256316,30.981397,310000,上海市,21,上海市,310117,松江区,
B00156GSVW,,广润苑,商务住宅;住宅区;住宅小区,颛桥镇春都路88弄(双柏路地铁站4号口步行180米),,121.417817,31.085529,310000,上海市,21,上海市,310112,闵行区,颛桥
B0FFGWHN8V,,融创·滨江壹号院,商务住宅;住宅区;住宅小区,中山南一路500弄(世博会博物馆地铁站2号口步行300米),,121.484566,31.197846,310000,上海市,21,上海市,310101,黄浦区,五里桥
B00156GDFA,,同润·山河小城,商务住宅;住宅区;住宅区,古楼公路1198号,,121.252985,31.107697,310000,上海市,21,上海市,310117,松江区,泗泾
B00154DWR5,,中凯城市之光,商务住宅;住宅区;住宅小区,威海路333弄1-38号(南京西路地铁站8号口步行190米),,121.465241,31.226212,310000,上海市,21,上海市,310106,静安区,淮海路
B00155QPJM,,新南家园,商务住宅;住宅区;住宅小区,南桥镇西渡西闸公路1118弄1118号,021-57159440,121.445468,30.992499,310000,上海市,21,上海市,310120,奉贤区,
B00155LQ6R,,夏朵园,商务住宅;住宅区;住宅小区,银春路1799弄,,121.396038,31.024999,310000,上海市,21,上海市,310112,闵行区,
B00155KI3J,,盛大花园,商务住宅;住宅区;住宅小区,龙华路2518弄之1-78号(龙华地铁站3号口步行210米),021-64877722,121.454377,31.177717,310000,上海市,21,上海市,310104,徐汇区,龙华
B00155IRSG,,蓝色港湾,商务住宅;住宅区;住宅小区,龙茗路1458弄,021-54149174,121.38634,31.147508,310000,上海市,21,上海市,310112,闵行区,万源城
B0FFHKDPNO,,绿洲康城亲水湾中央区,商务住宅;住宅区;住宅小区,康桥路1558弄,,121.579539,31.148173,310000,上海市,21,上海市,310115,浦东新区,康桥
B00156COUA,,绿地新江桥城,商务住宅;住宅区;住宅小区,金耀南路300弄,,121.310949,31.236143,310000,上海市,21,上海市,310114,嘉定区,华漕
B00155QM8G,,贝尚湾,商务住宅;住宅区;住宅小区,沪亭北路338弄,,121.321012,31.146453,310000,上海市,21,上海市,310117,松江区,九亭
B00156EQFQ,,春申景城,商务住宅;住宅区;住宅小区,莲花南路1111弄,,121.412026,31.106332,310000,上海市,21,上海市,310112,闵行区,春申
B00155MPVY,,上海香溢花城,商务住宅;住宅区;住宅小区,,021-56797006,121.43426,31.256143,310000,上海市,21,上海市,310107,普陀区,大宁路
B00156CXG9,,中远两湾城东区,商务住宅;住宅区;住宅小区,中潭路100弄2-360号,,121.44551,31.25223,310000,上海市,21,上海市,310107,普陀区,光新
B00155N9KO,,爱博三村,商务住宅;住宅区;住宅小区,申滨路1058弄-1-82号,,121.310126,31.211347,310000,上海市,21,上海市,310112,闵行区,华漕
B00155HXXA,,中远两湾城西区,商务住宅;住宅区;住宅小区,中潭路99弄57号(中潭路地铁站3号口步行200米),,121.437971,31.251636,310000,上海市,21,上海市,310107,普陀区,光新
B00155KA5R,,阳光威尼斯三期,商务住宅;住宅区;住宅小区,靖边路199弄之1-43号,,121.36671,31.26078,310000,上海市,21,上海市,310107,普陀区,桃浦
B00156CV5D,,城市岸泊,商务住宅;住宅区;住宅小区,江桥镇封浜吴杨东路333弄,,121.305132,31.269887,310000,上海市,21,上海市,310114,嘉定区,封浜
B0FFFGTAZB,,仁恒西郊花园,商务住宅;住宅区;住宅小区,徐盈路1188弄,021-69795555,121.258179,31.181903,310000,上海市,21,上海市,310118,青浦区,上海虹桥商务区
B00155L1OZ,,鑫峰苑,商务住宅;住宅区;住宅小区,鑫都路2535弄,,121.397717,31.054148,310000,上海市,21,上海市,310112,闵行区,颛桥
B00155I1VN,,慧芝湖花园,商务住宅;住宅区;住宅小区,平型关路1083弄,,121.458773,31.281544,310000,上海市,21,上海市,310106,静安区,凉城
B00156GLUM,,聚丰景都,商务住宅;住宅区;住宅小区,聚丰园路628弄1-188号,,121.374409,31.310962,310000,上海市,21,上海市,310113,宝山区,
B00155KZ2F,,名都城,商务住宅;住宅区;住宅区,虹许路788弄,,121.394533,31.190734,310000,上海市,21,上海市,310112,闵行区,虹梅路
B00150B512,,共富二村,商务住宅;住宅区;住宅小区,顾村镇共富路183弄38号,,121.431796,31.348104,310000,上海市,21,上海市,310113,宝山区,
B00155Q41O,,皇都花园,商务住宅;住宅区;住宅小区,顾戴路2000号,021-64612000,121.367957,31.136833,310000,上海市,21,上海市,310112,闵行区,七宝
B0HUKH90O6,,大华·锦绣四季,商务住宅;住宅区;住宅小区,潘泾路366弄,021-56690666,121.400086,31.358421,310000,上海市,21,上海市,310113,宝山区,顾村
B0FFHMTNXB,,二联馨苑,商务住宅;住宅区;住宅小区,徐灵路300弄,,121.292542,31.198458,310000,上海市,21,上海市,310118,青浦区,华漕
B00152CA54,,仁恒河滨花园,商务住宅;住宅区;住宅小区,芙蓉江路388弄,,121.394277,31.215478,310000,上海市,21,上海市,310105,长宁区,周家桥
B00155L1ON,,春华苑,商务住宅;住宅区;别墅,银都西路555弄,,121.359431,31.074508,310000,上海市,21,上海市,310117,松江区,
B00154DDR2,,三和花园,商务住宅;住宅区;住宅小区,延平路123弄1-16号(武定路地铁站1号口步行300米),,121.439958,31.228338,310000,上海市,21,上海市,310106,静安区,曹家渡
B00156P8PQ,,华沁家园,商务住宅;住宅区;住宅小区,龙吴路1343弄22号,,121.450626,31.136849,310000,上海市,21,上海市,310104,徐汇区,华泾
B00155R1CJ,,东安一村,商务住宅;住宅区;住宅小区,东安一村1-135号、东安路505-511单号,,121.457424,31.188961,310000,上海市,21,上海市,310104,徐汇区,枫林路
B00155GTF6,,星辰园,商务住宅;住宅区;别墅,梅家浜路1505弄(松江大学城地铁站3号口步行460米),,121.22902,31.050586,310000,上海市,21,上海市,310117,松江区,新松江路
B0FFH01VIP,,大华·碧云天,商务住宅;住宅区;住宅小区,华和路728弄,,121.395709,31.292721,310000,上海市,21,上海市,310113,宝山区,桃浦
B00155NM7A,,金色西郊城,商务住宅;住宅区;住宅小区,北翟路2000弄51号支弄,,121.33165,31.225682,310000,上海市,21,上海市,310112,闵行区,华漕
B0HKXUPGJD,,金地丰盛道,商务住宅;住宅区;住宅小区,茸盛路99弄,,121.254737,31.061698,310000,上海市,21,上海市,310117,松江区,
B0015794YY,,万科时一区,商务住宅;住宅区;住宅小区,申长路1209弄,,121.311471,31.202309,310000,上海市,21,上海市,310112,闵行区,华漕
B00155Q6LY,,莘城公寓,商务住宅;住宅区;住宅小区,宝城路158弄,,121.393641,31.106964,310000,上海市,21,上海市,310112,闵行区,春申
B00155864Y,,沿海·丽水馨庭,商务住宅;住宅区;住宅区,明中路1588弄,,121.32803,31.076584,310000,上海市,21,上海市,310117,松江区,
B0FFFCLJHG,,尚汇豪庭,商务住宅;住宅区;住宅小区,华石路88号,021-64386666,121.429661,31.179437,310000,上海市,21,上海市,310104,徐汇区,田林
B00155NEXP,,象源丽都,商务住宅;住宅区;住宅小区,真光路798弄之1-21号,,121.377735,31.235878,310000,上海市,21,上海市,310107,普陀区,长征
B0HK5ROFUT,,华润有巢公寓社区(马桥AI店),商务住宅;住宅区;宿舍,马桥镇中青路588弄,19925220992,121.35777,31.022794,310000,上海市,21,上海市,310112,闵行区,
B0FFFJDG85,,九亭家园,商务住宅;住宅区;住宅区,九亭镇沪亭南路1059弄,,121.338567,31.112646,310000,上海市,21,上海市,310117,松江区,九亭
B001508DF4,,祥和名邸(真光路),商务住宅;住宅区;住宅小区,梅川路1333弄1-372号,,121.377282,31.242478,310000,上海市,21,上海市,310107,普陀区,真光
B001508DF4,,祥和名邸(真光路),商务住宅;住宅区;住宅小区,梅川路1333弄1-372号,,121.377282,31.242478,310000,上海市,21,上海市,310107,普陀区,真光
B0FFGL0YYU,,金沙湾·绿地和苑,商务住宅;住宅区;住宅小区,沈徐路128弄,,121.266536,31.319372,310000,上海市,21,上海市,310114,嘉定区,马陆
B0FFGR7AG0,,珠江新城,商务住宅;住宅区;住宅区,文诚路888弄,,121.209392,31.03329,310000,上海市,21,上海市,310117,松江区,方松
B00156D2Q0,,文翔名苑,商务住宅;住宅区;住宅小区,文翔路3088弄,,121.192141,31.046022,310000,上海市,21,上海市,310117,松江区,
B0FFGQL20F,,外冈景苑,商务住宅;住宅区;住宅小区,外冈镇喜泉路118弄,,121.157314,31.370329,310000,上海市,21,上海市,310114,嘉定区,外冈
B00156E0PG,,张江东区人才公寓,商务住宅;住宅区;住宅小区,胜利路836弄,,121.702178,31.246246,310000,上海市,21,上海市,310115,浦东新区,合庆
B00155NMD9,,英伦·风尚,商务住宅;住宅区;住宅小区,九里亭街道涞坊路1033弄1-145号,,121.305384,31.147257,310000,上海市,21,上海市,310117,松江区,九亭
B0FFGBBZ3H,,假日风景畹町路99弄,商务住宅;住宅区;住宅小区,畹町路99弄,,121.402696,31.101097,310000,上海市,21,上海市,310112,闵行区,春申
B0FFFRS1JY,,金地自在城2期,商务住宅;住宅区;住宅小区,泗祥路518弄,,121.251008,31.125238,310000,上海市,21,上海市,310117,松江区,
B0FFFGV84H,,滴水湖馨苑,商务住宅;住宅区;住宅小区,方竹路,,121.909464,30.894105,310000,上海市,21,上海市,310115,浦东新区,中国(上海)自由贸易试验区临港新片区
B00155LNTD,,爱庐世纪新苑,商务住宅;住宅区;住宅小区,颛桥镇(双柏路地铁站3号口步行320米),,121.421174,31.079055,310000,上海市,21,上海市,310112,闵行区,颛桥
B0FFG8PY8I,,万科公园大道,商务住宅;住宅区;住宅小区,富卓路789弄,,121.380541,31.025126,310000,上海市,21,上海市,310112,闵行区,
B00156D01H,,松沪苑,商务住宅;住宅区;住宅小区,九亭镇沪亭南路751弄,,121.33744,31.117496,310000,上海市,21,上海市,310117,松江区,九亭
B0015597XD,,大上海国际花园,商务住宅;住宅区;住宅小区,七宝镇漕宝路1555号,,121.377322,31.164017,310000,上海市,21,上海市,310112,闵行区,七宝
B00151E8C2,,上海欣苑西班牙名园,商务住宅;住宅区;住宅小区,罗秀路1980弄(莲花路地铁站6B号口旁),,121.404379,31.129105,310000,上海市,21,上海市,310112,闵行区,梅陇
B001570A7S,,西郊半岛名苑,商务住宅;住宅区;住宅小区,华新镇新府中路1331弄,021-51853285,121.230049,31.225894,310000,上海市,21,上海市,310118,青浦区,
B00151D82F,,好世凤凰城,商务住宅;住宅区;住宅小区,银都路3536弄(银都路地铁站1号口步行330米),,121.391506,31.093366,310000,上海市,21,上海市,310112,闵行区,颛桥
B0FFFS09Y3,,大宁金茂府,商务住宅;住宅区;住宅小区,彭江路333号,,121.455285,31.286682,310000,上海市,21,上海市,310106,静安区,凉城
B0FFFAF940,,石泉春晓,商务住宅;住宅区;住宅小区,石泉路300弄1-48,,121.419668,31.24927,310000,上海市,21,上海市,310107,普陀区,光新
B00155Q3WE,,新天地荻泾花园,商务住宅;住宅区;住宅区,沙浦路311弄,,121.385479,31.354465,310000,上海市,21,上海市,310113,宝山区,顾村
B0FFGIB6TB,,华亭茗苑,商务住宅;住宅区;住宅小区,九亭镇中心路1450弄,,121.330596,31.095709,310000,上海市,21,上海市,310117,松江区,
B00155QXSJ,,经纬·学府涵青家园,商务住宅;住宅区;住宅小区,涵青路398弄之1-79号,,121.397664,31.331053,310000,上海市,21,上海市,310113,宝山区,
B0FFG833WI,,金地天地云墅,商务住宅;住宅区;住宅区,苏家浜路388弄,021-50886606,121.391272,31.363175,310000,上海市,21,上海市,310113,宝山区,顾村
B0FFJH7GJD,,上城院子,商务住宅;住宅区;住宅小区,苏家浜路218弄,,121.396898,31.364882,310000,上海市,21,上海市,310113,宝山区,顾村
B001571M2I,,龙泽苑,商务住宅;住宅区;住宅小区,都会路3199弄,,121.408006,31.08512,310000,上海市,21,上海市,310112,闵行区,颛桥
B0FFF644LT,,粤秀名邸,商务住宅;住宅区;住宅小区,平型关路2199弄,,121.462471,31.30238,310000,上海市,21,上海市,310106,静安区,凉城
B00155QIGE,,阳光花城,商务住宅;住宅区;住宅小区,紫薇路667弄(广兰路地铁站2号口步行260米),,121.623061,31.208623,310000,上海市,21,上海市,310115,浦东新区,张江
B001576RAQ,,大华·颐和华城,商务住宅;住宅区;住宅小区,武威东路477弄,,121.401265,31.274792,310000,上海市,21,上海市,310107,普陀区,桃浦
B00156D018,,九里亭小区,商务住宅;住宅区;住宅小区,九杜路350弄1-408,13917486438,121.312803,31.14274,310000,上海市,21,上海市,310117,松江区,九亭
B00155R065,,浦江东旭公寓东区,商务住宅;住宅区;住宅小区,东靖路669弄1-109号,,121.586348,31.293273,310000,上海市,21,上海市,310115,浦东新区,
B0HKTZ5CXS,,华发四季半岛,商务住宅;住宅区;住宅小区,颛桥鑫都路2288号,,121.400514,31.059704,310000,上海市,21,上海市,310112,闵行区,颛桥
B00156EQMI,,中海紫御豪庭,商务住宅;住宅区;住宅区,同普路688号,,121.381871,31.228861,310000,上海市,21,上海市,310107,普陀区,长征
B00155L4HQ,,梅陇四村,商务住宅;住宅区;住宅小区,,,121.421276,31.137476,310000,上海市,21,上海市,310104,徐汇区,梅陇
B00155LPOL,,水清年华花园,商务住宅;住宅区;住宅小区,沪松公路565弄,,121.343851,31.148882,310000,上海市,21,上海市,310112,闵行区,七宝
B0FFG18LSE,,经纬·学府阳光家园,商务住宅;住宅区;住宅小区,涵青路100弄,,121.402599,31.332865,310000,上海市,21,上海市,310113,宝山区,
B0I1TRDUS1,,馨盛佳苑,商务住宅;住宅区;住宅小区,季乐路555弄37号,,121.289053,31.214049,310000,上海市,21,上海市,310112,闵行区,华漕
B0FFG2VEYS,,金港花园二期,商务住宅;住宅区;住宅小区,横港路643号,,121.265056,31.107488,310000,上海市,21,上海市,310117,松江区,泗泾
B0HDDS9DSR,,涞港星苑,商务住宅;住宅区;住宅小区,华涞路255弄1-31号,,121.30061,31.199709,310000,上海市,21,上海市,310112,闵行区,华漕
B00156CZUO,,上海春城,商务住宅;住宅区;住宅小区,莲花南路1108、1188、1288弄,,121.408793,31.104197,310000,上海市,21,上海市,310112,闵行区,春申
B00155NM11,,新时代花园,商务住宅;住宅区;住宅小区,龙茗路1100号(顾戴路地铁站4号口步行400米),,121.388035,31.141142,310000,上海市,21,上海市,310112,闵行区,万源城
B00156CZUO,,上海春城,商务住宅;住宅区;住宅小区,莲花南路1108、1188、1288弄,,121.408793,31.104197,310000,上海市,21,上海市,310112,闵行区,春申
B00155NM11,,新时代花园,商务住宅;住宅区;住宅小区,龙茗路1100号(顾戴路地铁站4号口步行400米),,121.388035,31.141142,310000,上海市,21,上海市,310112,闵行区,万源城
B0015089BC,,桃浦七村,商务住宅;住宅区;住宅小区,雪松路458弄13-299号,,121.35208,31.28762,310000,上海市,21,上海市,310107,普陀区,
B00155LNSB,,金领国际,商务住宅;住宅区;住宅小区,唐镇川沙路1666弄,021-50685666,121.679216,31.253842,310000,上海市,21,上海市,310115,浦东新区,曹路
B00155KA31,,阳光威尼斯AB区,商务住宅;住宅区;住宅小区,桃浦路1599号,,121.370891,31.260806,310000,上海市,21,上海市,310107,普陀区,桃浦
B00155KX0D,,世茂滨江花园南区,商务住宅;住宅区;住宅小区,潍坊西路2弄之1-18号,,121.514677,31.219496,310000,上海市,21,上海市,310115,浦东新区,塘桥
B00155QNYX,,旭辉依云湾,商务住宅;住宅区;别墅,顾北路666弄,,121.388688,31.349303,310000,上海市,21,上海市,310113,宝山区,顾村
B0FFH33KD6,,万源新城南区,商务住宅;住宅区;住宅小区,万源路2289弄,,121.38479,31.170845,310000,上海市,21,上海市,310112,闵行区,虹梅路
B00156D5JH,,浦江宝邸北区,商务住宅;住宅区;住宅小区,江文路330号,,121.541953,31.064416,310000,上海市,21,上海市,310112,闵行区,浦江
B00156DEKV,,好日子大家园B区,商务住宅;住宅区;住宅小区,菊太路999弄,,121.361149,31.351295,310000,上海市,21,上海市,310113,宝山区,
B0FFK8PVEZ,,静安府西区,商务住宅;住宅区;住宅区,万荣路1199弄,,121.442354,31.293654,310000,上海市,21,上海市,310106,静安区,彭浦镇
B0FFISD1LG,,瑞和雅苑壹街区,商务住宅;住宅区;住宅小区,叶家桥东路260弄,,121.539469,31.067607,310000,上海市,21,上海市,310112,闵行区,浦江
B0FFF2SUIL,,绿地新江桥城南区,商务住宅;住宅区;住宅小区,江桥镇金耀南路80弄,,121.311486,31.234345,310000,上海市,21,上海市,310114,嘉定区,华漕
B00155718O,,上海捷克住宅小区,商务住宅;住宅区;住宅区,徐泾镇联民路88弄,021-69767888,121.280257,31.160599,310000,上海市,21,上海市,310118,青浦区,徐泾
B00155KENR,,佳龙花园,商务住宅;住宅区;住宅小区,佳木斯路400号(黄兴公园地铁站1号口步行140米),,121.536059,31.296988,310000,上海市,21,上海市,310110,杨浦区,
B00155L4CR,,颐亭花园,商务住宅;住宅区;住宅区,涞坊路1188弄1-322号,,121.297404,31.148146,310000,上海市,21,上海市,310117,松江区,九亭
B00156Z1V1,,万源新城北区,商务住宅;住宅区;住宅小区,虹桥镇环镇南路万源新城,,121.384091,31.173731,310000,上海市,21,上海市,310112,闵行区,虹梅路
B00156YKGG,,好日子大家园D区,商务住宅;住宅区;住宅小区,菊太路1399弄1-164号,,121.352544,31.347858,310000,上海市,21,上海市,310113,宝山区,
B0FFH0ZRG0,,明珠家园3区,商务住宅;住宅区;住宅小区,明珠路1699弄,15678328866,121.257984,31.195045,310000,上海市,21,上海市,310118,青浦区,上海虹桥商务区
B0HUZZHWEP,,永德宝邸北区,商务住宅;住宅区;住宅小区,曹家塘路399弄,,121.441807,31.043411,310000,上海市,21,上海市,310112,闵行区,吴泾
B0FFFA2DE7,,新顾村大家园D区,商务住宅;住宅区;住宅小区,,,121.413985,31.358596,310000,上海市,21,上海市,310113,宝山区,顾村
B00155LGCW,,万源城朗郡,商务住宅;住宅区;住宅小区,万源路986弄1-41号,021-34225888,121.395642,31.150244,310000,上海市,21,上海市,310112,闵行区,万源城
B0FFJN6D85,,静安府东区,商务住宅;住宅区;住宅区,平陆路999弄,,121.444672,31.294061,310000,上海市,21,上海市,310106,静安区,彭浦镇
B00157H2B4,,汤巷馨村北区,商务住宅;住宅区;住宅小区,环桥路1481弄1-92号,,121.60044,31.141756,310000,上海市,21,上海市,310115,浦东新区,康桥
B0FFGCEKFE,,浦江瑞和城捌街区,商务住宅;住宅区;住宅小区,浦江镇汇舒路119弄,,121.515738,31.030431,310000,上海市,21,上海市,310112,闵行区,
B0FFGBBPRR,,保利·叶语西区,商务住宅;住宅区;住宅区,宝菊路133弄1-308号,021-66011860,121.365238,31.34271,310000,上海市,21,上海市,310113,宝山区,
B00156DGMX,,育秀东区三区,商务住宅;住宅区;住宅小区,南奉公路9243号,,121.468024,30.910974,310000,上海市,21,上海市,310120,奉贤区,环城东路
B00155KB1F,,美岸栖庭北区,商务住宅;住宅区;住宅区,国权北路828弄1-187号,,121.492073,31.327957,310000,上海市,21,上海市,310113,宝山区,高境镇
B0FFFD1NZV,,象屿大宁悦府,商务住宅;住宅区;住宅小区,平型关路1899弄,,121.461673,31.296189,310000,上海市,21,上海市,310106,静安区,凉城
B0FFG3HFY2,,保利·叶上海北区,商务住宅;住宅区;住宅小区,菊太路1198弄,,121.358527,31.346303,310000,上海市,21,上海市,310113,宝山区,
B00155KGYQ,,虹康花苑三期,商务住宅;住宅区;住宅小区,泉口路109弄53-139号,,121.371126,31.211122,310000,上海市,21,上海市,310105,长宁区,上海虹桥商务区
B001579J8F,,金葵新城东区,商务住宅;住宅区;住宅小区,金葵路1115弄1-34号,,121.630887,31.240318,310000,上海市,21,上海市,310115,浦东新区,
B00155E4M3,,大华·锦绣华城九街区,商务住宅;住宅区;住宅小区,北艾路1200弄1-72号,,121.532807,31.183609,310000,上海市,21,上海市,310115,浦东新区,六里
B001557VZV,,檀香花苑,商务住宅;住宅区;住宅区,新松江路1188弄1-372号,,121.214881,31.041212,310000,上海市,21,上海市,310117,松江区,方松
B00156Z1JY,,三林世博家园E区,商务住宅;住宅区;住宅小区,板泉路2000弄1-101号,,121.531573,31.16584,310000,上海市,21,上海市,310115,浦东新区,三林
B0FFGL0ARR,,三林新村C区,商务住宅;住宅区;住宅小区,永泰路133弄1-62号,,121.504655,31.136881,310000,上海市,21,上海市,310115,浦东新区,上南地区
B0FFGBBW91,,欧风家园北区,商务住宅;住宅区;住宅小区,瑞浦路77弄1-67号,,121.585093,31.097863,310000,上海市,21,上海市,310115,浦东新区,周浦
B0FFHB816K,,桐南美麓,商务住宅;住宅区;住宅区,庆园路189弄,,121.487934,30.954852,310000,上海市,21,上海市,310120,奉贤区,
B00155IW4I,,凤城三村东小区,商务住宅;住宅区;住宅小区,长岭路75弄之1-15号,,121.521925,31.281858,310000,上海市,21,上海市,310110,杨浦区,延吉
B0FFGCED2L,,宝祁雅苑北区,商务住宅;住宅区;住宅小区,祁华路655弄(祁华路地铁站1号口步行360米),,121.372333,31.320257,310000,上海市,21,上海市,310113,宝山区,
B0FFGCED2L,,宝祁雅苑北区,商务住宅;住宅区;住宅小区,祁华路655弄(祁华路地铁站1号口步行360米),,121.372333,31.320257,310000,上海市,21,上海市,310113,宝山区,
B00155L4S0,,蓝天东区,商务住宅;住宅区;住宅小区,荣乐东路1763弄1-125号,,121.259483,31.015755,310000,上海市,21,上海市,310117,松江区,松东路
B00154DTGP,,民乐佳苑二区,商务住宅;住宅区;住宅小区,盈港路1755弄(近青浦汽车站),,121.091786,31.157199,310000,上海市,21,上海市,310118,青浦区,
B00155L1P0,,鑫都城宝铭苑,商务住宅;住宅区;住宅小区,莘庄工业区瓶安路1600号,,121.40024,31.05514,310000,上海市,21,上海市,310112,闵行区,颛桥
